path,label
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (77).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (67).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/1 (10).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/1 (19).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (72).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (19).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/2 (6).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (75).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/1 (52).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (52).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/2 (17).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/4 (9).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/IMG_8208.JPG,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/4 (28).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (57).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/1 (44).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/IMG_8184.JPG,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/4 (22).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/2 (32).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/2 (5).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (38).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/5 (11).JPG,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (84).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (53).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/IMG_8200.JPG,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (13).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/1 (26).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (39).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/1 (38).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/5 (1).JPG,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/1 (39).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/1 (33).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/1 (24).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (69).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (25).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (26).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/IMG_8173.JPG,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/1 (7).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (2).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (76).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/2 (23).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/1 (45).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/1 (25).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (54).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/1 (18).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/2 (38).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (35).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/4 (16).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/IMG_8201.JPG,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/4 (4).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/1 (47).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/IMG_8197.JPG,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/IMG_8187.JPG,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/1 (48).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/2 (31).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/1 (35).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/1 (22).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/4 (17).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (22).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (12).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/1 (2).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (10).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/2 (12).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (78).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/1 (11).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/1 (12).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/1 (55).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/2 (16).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/1 (27).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/2 (35).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/1 (34).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/IMG_8192.JPG,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/4 (19).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (62).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/2 (28).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/2 (19).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/2 (9).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (49).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (74).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/1 (29).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (16).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/1 (14).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (43).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/IMG_8194.JPG,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (20).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (24).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/2 (20).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/5 (8).JPG,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/4 (24).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (29).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (50).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/IMG_8172.JPG,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/IMG_8204.JPG,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/1 (43).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/IMG_8178.JPG,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (70).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/1 (20).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (5).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (92).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/1 (36).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/IMG_8175.JPG,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/1 (17).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/4 (3).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/2 (15).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (93).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/2 (33).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (85).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/1 (31).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/1 (6).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (28).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (94).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/IMG_8195.JPG,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (34).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (41).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/IMG_8196.JPG,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (3).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/IMG_8193.JPG,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/4 (15).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/5 (9).JPG,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (33).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/4 (5).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (82).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/2 (40).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/1 (37).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (6).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/5 (10).JPG,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/1 (56).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (58).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/IMG_8181.JPG,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/IMG_8191.JPG,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/2 (10).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/IMG_8202.JPG,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/5 (5).JPG,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/1 (9).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/4 (2).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (81).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (45).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (86).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/2 (37).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (65).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/1 (3).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/IMG_8210.JPG,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (14).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/4 (20).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (95).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (68).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (48).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/2 (29).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (18).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/1 (58).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/4 (7).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/2 (34).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (59).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (1).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/1 (28).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/1 (30).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/2 (21).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/4 (21).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/4 (14).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/IMG_8203.JPG,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/IMG_8176.JPG,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/1 (1).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/4 (13).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/2 (4).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/1 (53).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/1 (41).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (80).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/IMG_8174.JPG,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (37).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/1 (13).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (9).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/4 (12).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (15).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/2 (1).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/4 (1).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/2 (7).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (64).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/5 (3).JPG,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/1 (4).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (44).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (89).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/5 (7).JPG,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (63).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/1 (46).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (30).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/3 (17).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/2 (8).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/IMG_8185.JPG,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/4 (29).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Tomato/1 (40).jpg,6
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/4 (21).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/6 (2).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/4 (17).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/5 (29).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/3 (3).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/5 (33).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/5 (22).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/4 (4).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/3 (21).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/4 (33).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/4 (32).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/4 (10).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/5 (14).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/5 (6).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/3 (34).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/4 (2).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/5 (32).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/3 (32).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/5 (4).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/3 (14).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/4 (18).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/4 (5).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/3 (23).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/5 (2).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/3 (13).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/5 (18).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/4 (25).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/6 (14).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/5 (23).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/6 (7).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/6 (8).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/3 (7).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/4 (20).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/5 (24).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/6 (3).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/6 (10).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/3 (33).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/3 (5).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/3 (27).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/3 (25).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/5 (26).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/3 (29).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/5 (31).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/4 (23).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/3 (24).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/4 (9).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/4 (29).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/3 (15).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/6 (4).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/4 (26).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/4 (8).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/4 (24).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/3 (26).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/5 (11).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/5 (28).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/5 (30).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/6 (9).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/3 (19).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/3 (2).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/5 (1).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/4 (3).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/6 (18).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/3 (4).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/3 (8).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/3 (11).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/5 (20).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/3 (1).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/3 (16).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/4 (15).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/3 (22).JPG,3
/home/prathamesh/Downloads/Calorie_Estimation/Data/vegies_n_fruits/Cucumber/3 (28).JPG,3
